ensgene,SRR923920,SRR923921,SRR923923,SRR923924,SRR923925,SRR923927,SRR923926,SRR923929,SRR923928,SRR923930,SRR923931,SRR923933,SRR923932
ENSG00000258595,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258597,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258598,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258599,1,0,0,0,0,0,3,1,5,0,0,0,0
ENSG00000258600,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258601,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258602,5,0,1,20,7,2,3,18,0,9,3,9,7
ENSG00000258603,1,7,12,4,4,17,10,16,3,0,12,2,6
ENSG00000258604,16,11,10,1,14,6,20,21,7,19,19,23,16
ENSG00000258605,1,0,1,0,0,1,0,0,1,1,1,0,1
ENSG00000258608,333,134,201,245,249,293,228,144,144,123,137,180,174
ENSG00000258609,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258610,298,420,200,406,305,356,267,446,524,137,321,235,361
ENSG00000258611,0,0,0,7,0,0,3,4,0,3,0,2,3
ENSG00000258613,2,9,5,9,0,4,3,5,12,3,6,7,16
ENSG00000258615,2,0,0,0,0,0,3,2,0,13,1,3,2
ENSG00000258616,0,0,0,0,0,0,0,0,0,0,2,0,0
ENSG00000258618,11,1,0,0,3,0,2,0,0,0,0,0,0
ENSG00000258619,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258620,0,0,0,0,0,0,0,0,3,0,0,1,0
ENSG00000258622,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258623,0,6,3,0,1,4,1,7,9,9,3,4,14
ENSG00000258624,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258625,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258626,69,27,100,10,46,21,62,12,5,0,41,0,21
ENSG00000258627,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258628,20,91,11,32,2,0,42,18,7,3,5,2,3
ENSG00000258629,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258630,4,10,4,17,8,4,20,3,0,1,13,3,12
ENSG00000258631,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258632,0,0,0,0,3,0,3,0,0,23,0,0,0
ENSG00000258633,3,0,5,28,1,0,2,2,0,0,1,0,0
ENSG00000258634,414,776,486,742,517,344,562,1003,555,445,787,769,786
ENSG00000258636,6,0,4,1,1,12,1,11,7,4,10,6,18
ENSG00000258637,5,6,1,1,7,8,6,20,3,8,5,8,2
ENSG00000258638,0,0,0,5,0,0,0,0,0,0,0,0,0
ENSG00000258639,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258640,1,8,0,6,3,12,5,1,1,17,4,2,12
ENSG00000258641,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258642,0,0,0,0,0,0,0,2,0,6,0,0,0
ENSG00000258643,3806,4332,4445,5251,3133,4411,3470,5730,4744,3804,4018,3215,4056
ENSG00000258644,1137,558,775,1553,1177,865,898,584,467,496,606,634,544
ENSG00000258645,107,56,98,126,150,60,217,43,21,53,42,52,73
ENSG00000258646,42,56,66,39,84,50,103,37,26,87,81,35,45
ENSG00000258647,440,209,247,186,283,520,509,171,85,217,80,111,201
ENSG00000258648,2,0,0,0,2,0,0,2,0,0,0,0,0
ENSG00000258649,2,0,0,0,0,2,0,1,1,0,0,3,0
ENSG00000258650,0,2,1,4,0,0,0,1,1,0,0,3,0
ENSG00000258651,11,6,9,10,2,3,1,3,4,16,30,0,4
ENSG00000258652,11,1,0,0,1,0,3,0,0,0,0,0,0
ENSG00000258653,1198,1038,1460,1427,1412,1224,1446,1304,1001,1014,1449,1242,1403
ENSG00000258654,5,3,0,6,9,0,0,6,4,0,5,0,1
ENSG00000258655,18,56,160,74,123,96,169,206,67,96,120,238,200
ENSG00000258656,17,15,8,12,17,2,32,12,4,11,25,5,21
ENSG00000258657,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000258658,1,0,7,0,8,0,6,9,5,3,8,2,2
ENSG00000258659,250,252,340,236,245,446,369,389,246,408,563,529,384
ENSG00000258660,2,2,13,13,18,17,7,4,8,6,2,15,15
ENSG00000258661,0,0,5,0,5,0,3,4,0,7,0,2,2
ENSG00000258662,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000258663,39,191,66,51,79,136,86,310,141,101,206,99,211
ENSG00000258665,0,0,0,2,1,0,0,0,0,0,0,0,0
ENSG00000258666,288,232,181,130,133,149,224,127,181,77,179,82,108
ENSG00000258667,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258668,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258670,14,10,3,21,5,0,7,3,8,0,0,0,0
ENSG00000258671,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258672,0,0,0,0,3,0,0,0,0,0,0,0,5
ENSG00000258673,1,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000258674,4514,2739,3550,4244,4972,3079,5271,2593,2740,1997,2514,3164,3043
ENSG00000258675,0,0,0,0,0,0,0,0,2,0,3,0,9
ENSG00000258676,1,2,0,0,0,1,3,2,2,1,1,0,0
ENSG00000258677,83,128,133,69,132,90,136,75,104,51,112,65,72
ENSG00000258678,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258679,1,22,6,10,0,12,5,5,3,0,13,7,0
ENSG00000258680,1,1,5,0,1,0,0,0,2,0,0,0,8
ENSG00000258681,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258682,26,29,24,13,24,34,15,19,35,33,35,35,33
ENSG00000258683,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258684,9,1,7,14,7,0,6,3,7,0,3,3,7
ENSG00000258685,0,0,0,0,0,5,0,0,0,0,0,0,0
ENSG00000258687,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258689,0,1,0,1,0,0,4,0,1,1,1,0,1
ENSG00000258690,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000258691,8,12,17,2,13,41,8,26,18,3,31,3,39
ENSG00000258692,0,0,2,0,0,0,6,2,0,0,0,0,0
ENSG00000258693,1,1,0,0,3,0,2,0,1,0,0,0,0
ENSG00000258694,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258695,3,11,3,6,5,18,13,14,10,0,7,6,4
ENSG00000258696,0,3,0,0,9,0,4,0,0,0,6,0,3
ENSG00000258698,1,1,0,2,0,2,0,1,4,0,0,1,1
ENSG00000258699,2,0,0,0,1,1,0,0,0,1,0,0,0
ENSG00000258700,0,0,0,0,0,0,6,0,0,0,1,0,0
ENSG00000258701,69,81,47,82,41,62,88,184,75,84,132,198,117
ENSG00000258702,0,5,0,0,0,0,0,0,9,9,0,5,11
ENSG00000258703,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258704,15,21,19,21,5,18,20,31,25,21,20,49,10
ENSG00000258705,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258706,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258707,23,34,2,0,4,0,2,2,1,0,0,0,0
ENSG00000258708,71,90,126,159,112,75,130,78,69,113,86,184,119
ENSG00000258710,16,2,0,1,3,28,6,0,0,0,0,0,0
ENSG00000258711,0,1,8,0,0,8,0,1,1,2,2,7,1
ENSG00000258712,476,661,5,13,8,34,10,0,33,2,0,1,0
ENSG00000258713,0,0,0,0,0,0,0,0,3,0,0,0,0
ENSG00000258716,2,0,0,0,0,0,2,0,9,0,0,0,0
ENSG00000258717,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258718,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258719,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258721,6,2,0,0,0,0,2,0,0,0,0,0,0
ENSG00000258722,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258723,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258724,86,63,194,143,85,79,137,281,90,320,313,340,147
ENSG00000258725,136,208,44,97,89,84,99,128,154,31,126,65,117
ENSG00000258726,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258727,1703,3190,1960,3741,1389,1814,1966,3826,2440,1400,1945,1521,2432
ENSG00000258728,301,574,422,400,341,452,380,472,379,290,629,260,386
ENSG00000258729,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258730,6,0,0,4,5,1,8,4,8,2,2,26,0
ENSG00000258731,2,8,1,3,3,0,3,21,5,17,10,1,8
ENSG00000258732,5,45,4,8,8,21,8,14,19,1,0,2,4
ENSG00000258733,3,9,9,0,9,5,7,15,31,0,7,11,19
ENSG00000258734,265,248,500,271,189,166,218,360,144,254,292,199,136
ENSG00000258735,4,10,10,35,25,0,4,1,8,5,14,15,23
ENSG00000258736,0,0,0,0,0,0,0,0,0,0,0,0,5
ENSG00000258737,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258738,78,34,54,75,73,46,90,55,59,40,29,46,113
ENSG00000258739,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258740,0,0,0,0,0,0,2,0,0,2,0,1,5
ENSG00000258741,29,20,41,43,107,40,46,22,32,56,46,69,64
ENSG00000258742,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258743,0,0,0,0,0,0,0,1,1,0,2,2,2
ENSG00000258744,2,7,12,22,16,1,1,5,1,1,0,7,5
ENSG00000258745,33,46,115,20,40,28,54,41,26,44,86,73,29
ENSG00000258746,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258747,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258748,0,2,0,0,0,0,0,0,0,0,1,0,0
ENSG00000258749,319,390,594,327,496,347,472,471,235,267,329,357,297
ENSG00000258750,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258751,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258752,7,3,0,0,52,8,13,9,14,9,1,10,5
ENSG00000258753,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000258754,15,4,20,0,10,0,7,4,44,1,5,7,20
ENSG00000258757,121,237,156,121,120,145,102,209,229,210,239,163,146
ENSG00000258758,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000258759,3,6,4,13,2,1,12,1,4,0,6,10,11
ENSG00000258760,0,0,0,17,0,0,1,0,1,0,3,0,0
ENSG00000258761,92,69,52,53,50,81,70,113,115,140,119,165,82
ENSG00000258762,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258763,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258764,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258765,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000258766,2,2,0,7,7,12,5,9,4,2,2,1,12
ENSG00000258767,0,3,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258768,21,62,47,18,73,69,46,85,66,59,133,117,74
ENSG00000258769,0,3,9,0,0,0,0,3,0,14,5,0,6
ENSG00000258770,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258771,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258772,0,0,0,0,0,5,0,0,1,0,0,0,0
ENSG00000258773,3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258774,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000258776,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258777,0,6,7,0,0,0,3,0,0,0,8,0,0
ENSG00000258778,0,0,0,1,0,0,0,0,0,0,1,2,0
ENSG00000258779,0,0,0,0,0,0,0,0,0,0,0,0,2
ENSG00000258780,2,1,1,1,0,0,1,1,2,0,0,1,0
ENSG00000258781,0,0,0,0,3,1,0,0,0,0,0,1,1
ENSG00000258782,16,11,8,6,17,4,16,6,22,10,12,23,17
ENSG00000258783,9,10,0,0,3,30,3,9,3,0,0,0,0
ENSG00000258784,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258785,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258786,1,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000258787,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258788,0,4,0,5,8,0,9,5,0,1,2,0,2
ENSG00000258789,2,0,19,16,5,0,16,27,5,8,18,16,27
ENSG00000258790,2417,1762,2269,2280,3006,1812,3393,1589,1619,1585,1879,1830,2147
ENSG00000258791,0,1,0,0,0,1,0,3,0,0,0,0,0
ENSG00000258792,0,0,1,0,0,0,2,0,1,0,3,0,0
ENSG00000258793,0,0,1,0,0,0,2,0,0,0,9,0,0
ENSG00000258794,3,6,14,252,23,0,8,20,0,4,25,0,18
ENSG00000258795,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258796,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258797,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258798,2,0,0,4,0,0,4,0,0,0,0,0,0
ENSG00000258799,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258800,37,16,9,22,28,4,57,10,15,18,21,25,31
ENSG00000258802,1,2,2,1,1,1,1,2,18,14,1,3,3
ENSG00000258803,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258804,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258805,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000258806,16,0,6,3,3,0,0,6,14,12,6,6,3
ENSG00000258807,0,0,0,0,0,3,0,0,0,0,0,0,0
ENSG00000258808,0,4,0,0,4,0,0,5,0,0,18,1,12
ENSG00000258809,2,9,4,1,12,6,3,22,8,13,1,10,12
ENSG00000258810,3,1,0,0,17,2,2,3,8,0,3,1,5
ENSG00000258811,5,26,10,7,0,7,16,51,9,9,33,40,28
ENSG00000258812,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258813,123,221,180,212,99,82,123,309,213,192,150,145,135
ENSG00000258814,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258815,3,0,3,17,5,0,0,8,0,0,1,0,0
ENSG00000258816,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258817,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258818,4021,2504,5728,1233,3796,2982,5489,2361,2181,3184,3996,3249,3258
ENSG00000258819,8,2,6,19,9,11,8,19,11,4,8,12,6
ENSG00000258820,1,1,1,0,0,0,4,9,1,26,2,15,19
ENSG00000258822,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258823,1,0,0,5,0,0,0,0,0,0,0,0,0
ENSG00000258824,69,54,55,28,40,91,76,103,82,71,95,82,67
ENSG00000258825,0,0,0,0,6,0,1,2,4,0,0,0,0
ENSG00000258826,0,0,0,0,2,0,0,0,1,0,1,1,0
ENSG00000258827,24,3,3,15,3,3,1,5,2,9,10,26,2
ENSG00000258828,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000258829,10,1,0,1,0,0,3,3,0,3,0,0,0
ENSG00000258830,1244,2653,4468,2092,1128,989,1857,1752,1377,1223,2160,1196,1410
ENSG00000258831,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258834,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000258835,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258836,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258837,0,15,8,0,17,19,40,26,7,90,79,124,23
ENSG00000258839,460,929,272,226,214,511,396,533,528,402,482,345,375
ENSG00000258841,1,0,0,1,0,1,0,0,0,0,1,1,0
ENSG00000258842,15,0,0,0,1,11,2,3,0,12,2,2,0
ENSG00000258843,1,1,2,1,0,1,2,0,0,0,1,0,0
ENSG00000258844,0,0,0,4,0,0,2,0,1,0,1,0,0
ENSG00000258845,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000258846,2,3,6,1,1,6,1,4,5,2,13,0,1
ENSG00000258847,2,6,16,0,0,6,9,8,0,0,7,20,5
ENSG00000258848,0,1,0,0,1,0,0,0,0,0,0,0,0
ENSG00000258849,0,0,4,0,0,0,0,0,0,0,0,0,0
ENSG00000258850,0,0,0,0,0,0,0,5,0,0,0,0,0
ENSG00000258851,2,0,0,3,0,0,0,2,2,2,0,3,2
ENSG00000258853,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258854,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000258855,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258856,3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258857,1,3,15,2,6,1,3,10,8,1,7,7,25
ENSG00000258858,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258859,0,0,0,0,0,0,0,0,0,0,0,0,3
ENSG00000258860,4,6,0,0,0,0,0,5,1,0,0,0,0
ENSG00000258861,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258863,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258864,966,359,641,540,1057,426,902,270,236,229,280,391,379
ENSG00000258866,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258867,311,267,317,410,410,64,480,129,281,9,122,0,93
ENSG00000258868,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000258869,0,0,0,0,0,19,0,0,0,0,0,0,0
ENSG00000258870,0,0,0,1,0,0,0,0,0,0,1,0,0
ENSG00000258871,0,0,0,0,0,0,0,0,0,0,0,3,0
ENSG00000258872,5,0,2,0,0,0,0,2,0,0,2,0,0
ENSG00000258873,0,7,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258874,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258875,27,122,38,66,21,43,47,144,63,48,86,46,62
ENSG00000258876,13,63,247,17,60,45,97,56,23,49,142,85,67
ENSG00000258877,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258878,0,0,0,0,0,0,0,0,1,0,9,0,0
ENSG00000258881,337,435,871,523,293,296,404,434,202,505,603,288,277
ENSG00000258883,9,1,0,0,2,0,0,0,0,0,0,0,0
ENSG00000258884,3,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000258885,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258886,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258887,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258888,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258890,1039,1031,909,943,1052,1324,1299,1529,1642,1234,1453,1274,1581
ENSG00000258891,96,148,146,118,133,141,175,154,161,119,190,203,166
ENSG00000258892,78,63,59,89,144,108,106,55,44,58,89,105,72
ENSG00000258893,2,6,2,0,67,0,9,5,0,10,9,13,2
ENSG00000258894,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258895,253,217,79,233,66,319,139,249,226,234,198,89,94
ENSG00000258896,8,17,10,4,31,5,2,8,14,8,21,6,6
ENSG00000258897,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258899,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258900,8,38,6,55,24,7,27,14,36,46,13,35,51
ENSG00000258901,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258902,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258903,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258904,11,2,6,7,10,5,2,20,6,12,4,11,4
ENSG00000258905,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258906,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258907,0,0,0,0,0,1,0,1,0,0,0,0,0
ENSG00000258908,206,145,144,168,160,148,204,135,169,67,62,127,118
ENSG00000258909,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258910,0,0,0,0,0,0,0,21,0,0,0,0,0
ENSG00000258912,0,0,0,0,0,0,0,0,0,0,0,3,0
ENSG00000258913,0,0,3,0,9,2,2,5,4,4,8,3,4
ENSG00000258914,0,4,8,9,1,0,12,5,12,0,8,1,10
ENSG00000258915,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258916,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258917,3,0,0,0,2,0,1,6,0,0,0,0,0
ENSG00000258918,0,0,0,0,0,8,1,0,0,6,0,0,0
ENSG00000258919,0,0,1,0,0,0,2,0,0,0,0,0,0
ENSG00000258920,104,64,40,111,95,132,93,66,64,92,71,65,30
ENSG00000258921,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000258922,8,13,0,15,9,18,22,21,6,17,8,40,7
ENSG00000258923,0,0,0,0,0,1,0,0,0,0,1,0,0
ENSG00000258924,58,125,172,177,176,57,279,44,49,112,148,172,117
ENSG00000258925,0,0,0,2,0,0,1,0,0,0,1,1,2
ENSG00000258926,0,0,1,0,2,0,3,0,0,0,1,0,0
ENSG00000258927,5,1,0,0,0,13,0,0,3,0,0,0,0
ENSG00000258928,0,5,1,2,1,25,6,4,7,0,2,7,4
ENSG00000258930,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258931,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258932,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258933,0,0,0,0,0,0,0,5,0,0,0,0,0
ENSG00000258934,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258935,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258938,11,9,6,22,30,10,24,8,4,44,33,12,6
ENSG00000258940,16,28,53,53,55,55,36,44,3,73,37,26,17
ENSG00000258941,1093,1205,1903,1164,899,1039,1322,930,962,643,872,741,615
ENSG00000258942,0,3,0,1,2,0,0,0,1,1,2,0,2
ENSG00000258943,4,0,5,3,0,0,0,10,1,0,8,0,16
ENSG00000258944,85,198,130,64,139,180,158,178,249,47,206,132,263
ENSG00000258945,0,0,0,1,3,2,1,7,0,0,2,7,4
ENSG00000258947,205,499,64,551,116,275,247,124,130,69,147,52,46
ENSG00000258948,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258949,0,11,2,58,0,1,0,12,1,1,1,3,3
ENSG00000258951,0,3,0,0,4,0,0,0,11,0,0,0,9
ENSG00000258952,9,18,6,53,14,3,18,66,22,23,14,11,34
ENSG00000258954,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258955,0,13,0,0,3,7,5,30,4,68,5,4,6
ENSG00000258956,6,0,3,0,0,0,0,0,0,0,0,0,0
ENSG00000258957,5,0,15,3,16,4,10,4,14,0,11,8,8
ENSG00000258958,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258959,470,589,600,656,574,374,851,591,468,488,763,562,698
ENSG00000258960,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000258962,2,0,0,0,3,4,3,0,2,0,0,0,0
ENSG00000258963,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258964,62,63,142,78,78,34,132,109,52,108,184,142,158
ENSG00000258965,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000258966,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258967,2,11,20,2,6,5,12,10,18,2,18,22,13
ENSG00000258968,18,11,0,2,2,0,0,2,0,0,2,0,0
ENSG00000258969,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258970,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258971,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258972,0,0,2,0,0,0,0,0,0,0,0,0,0
ENSG00000258973,40,101,62,58,68,67,49,93,59,102,74,74,77
ENSG00000258975,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258976,0,0,0,0,2,0,1,0,2,0,0,0,0
ENSG00000258977,5,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258978,0,0,2,0,0,2,0,1,0,0,0,0,0
ENSG00000258979,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258980,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258981,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258982,3,0,6,4,4,1,7,1,1,13,0,0,0
ENSG00000258983,20,29,45,42,52,36,36,36,35,25,59,36,54
ENSG00000258984,994,849,1009,999,883,886,1034,1106,724,672,1012,694,768
ENSG00000258985,82,94,70,71,95,71,59,109,149,61,82,34,77
ENSG00000258986,0,3,0,7,25,26,6,1,21,7,38,0,1
ENSG00000258987,0,18,16,0,10,13,10,23,8,6,33,19,13
ENSG00000258988,5,5,2,2,0,0,0,4,2,0,3,2,2
ENSG00000258989,250,307,412,177,120,126,235,146,280,117,326,131,125
ENSG00000258990,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258991,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258992,3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258993,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258994,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258995,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000258996,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258997,223,35,0,4,50,20,16,1,12,0,0,3,0
ENSG00000258998,130,4,11,34,3,30,1,11,5,23,15,10,5
ENSG00000258999,2,1,3,4,11,1,6,5,3,18,0,12,8
ENSG00000259000,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000259001,24,15,14,27,131,11,36,58,72,52,14,39,32
ENSG00000259002,10,8,12,18,7,4,14,19,23,1,9,10,18
ENSG00000259003,0,0,0,1,0,0,0,0,0,8,0,0,0
ENSG00000259004,7,8,0,2,0,10,2,2,5,0,3,0,0
ENSG00000259005,9,6,3,8,0,3,1,4,13,20,10,0,6
ENSG00000259006,227,287,77,86,121,262,143,236,163,155,143,116,106
ENSG00000259007,6,58,26,19,28,41,34,64,97,39,54,45,51
ENSG00000259008,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259009,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259010,0,0,1,0,0,2,0,0,1,0,0,0,0
ENSG00000259011,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259012,6,2,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259013,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259015,10,8,13,10,14,14,14,11,11,3,6,0,15
ENSG00000259016,2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259017,0,0,0,0,2,0,0,1,0,0,0,0,0
ENSG00000259018,36,66,235,74,211,104,171,231,117,145,162,207,330
ENSG00000259019,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259020,1,3,2,6,2,1,0,2,6,8,6,6,0
ENSG00000259021,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259022,0,0,0,0,0,0,0,2,0,1,0,0,3
ENSG00000259023,6,1,5,0,0,9,0,10,6,0,18,0,0
ENSG00000259024,647,625,711,869,740,460,974,670,529,570,940,957,970
ENSG00000259025,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259026,8,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259028,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259029,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259030,25,56,100,25,101,69,51,140,105,98,155,65,89
ENSG00000259031,0,5,0,5,0,0,0,1,0,3,6,8,9
ENSG00000259032,534,415,392,387,355,480,386,455,297,317,463,396,300
ENSG00000259033,0,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000259035,0,0,0,0,0,0,0,0,0,0,0,0,0
